mesure,indicateur,id_indicateur,code_region,libelle_region,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,cible,pourcentage_cible,date_cible,unite
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,11,Île-de-France,77454.0,2019-12-31,55628.0,2017-12-31,21826.0,39.0,,,,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,11,Île-de-France,257258.0,2020-11-30,288298.0,2018-11-30,-31040.0,-11.0,,,,recrutements dans l'année
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,11,Île-de-France,3253287.0,2020-12-31,0.0,2017-01-01,3253287.0,,5194423.0,63.0,2023-12-31,bénéficiaires
