mesure,indicateur,id_indicateur,code_region,libelle_region,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,cible,pourcentage_cible,date_cible,unite
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,75,Nouvelle-Aquitaine,7432.0,2022-12-31,5548.0,2017-12-31,1884.0,34.0,7424.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,75,Nouvelle-Aquitaine,177288.0,2022-12-31,0.0,2018-01-31,177288.0,,134372.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,75,Nouvelle-Aquitaine,7390.0,2022-12-31,3084.0,2019-09-30,4306.0,140.0,8958.0,73.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,75,Nouvelle-Aquitaine,5940000.0,2022-12-31,2050000.0,2017-06-30,3890000.0,190.0,5940000.0,100.0,2022-12-31,habitants
Plan de soutien aux petites lignes ferroviaires,Nombre de kilomètres de lignes rénovées,nb-km-lignes-regenerees,75,Nouvelle-Aquitaine,200.0,2022-12-31,0.0,2017-01-31,200.0,,232.0,86.0,2022-12-31,kilomètres
