mesure,indicateur,id_indicateur,code_region,libelle_region,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,cible,pourcentage_cible,date_cible,unite
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,53,Bretagne,10.3,2021-12-31,5.9,2017-12-31,4.0,75.0,15.0,48.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,53,Bretagne,4381.0,2021-12-31,2697.0,2017-12-31,1684.0,62.0,5172.0,68.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,53,Bretagne,99.69,2022-12-31,0.0,2017-12-31,100.0,,99.0,100.0,2022-12-31,%
