mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,93,Seine-Saint-Denis,100.0,2021-10-31,90.0,2019-10-31,10.0,11.0,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,93,Seine-Saint-Denis,51.0,2021-10-31,3.0,2019-11-30,48.0,1600.0,72.0,70.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,93,Seine-Saint-Denis,87.0,2021-09-30,80.0,2019-09-30,7.0,9.0,100.0,35.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,93,Seine-Saint-Denis,27.0,2021-09-30,20.0,2018-03-31,7.0,35.0,,,,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,93,Seine-Saint-Denis,224.0,2021-09-30,186.0,2017-09-30,38.0,20.0,221.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,93,Seine-Saint-Denis,8.0,2021-09-30,2.0,2017-09-30,6.0,300.0,8.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,93,Seine-Saint-Denis,46.2,2020-10-31,37.6,2017-10-31,9.0,23.0,47.0,91.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,93,Seine-Saint-Denis,2917.0,2021-12-31,1943.0,2017-12-31,974.0,50.0,,,,jeunes
