mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,cible,pourcentage_cible,date_cible,unite
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,13,Bouches-du-Rhône,209.0,2021-12-31,0.0,2020-10-31,209.0,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,13,Bouches-du-Rhône,4541.0,2022-02-28,0.0,2020-09-30,4541.0,,4093.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,13,Bouches-du-Rhône,878.0,2022-02-28,0.0,2020-09-30,878.0,,783.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,13,Bouches-du-Rhône,24239.0,2021-12-31,8158.0,2017-12-31,16081.0,197.0,16999.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,13,Bouches-du-Rhône,76288.0,2021-07-31,71747.0,2019-07-31,4541.0,6.0,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,13,Bouches-du-Rhône,4970.0,2021-10-31,3507.0,2017-01-31,1463.0,42.0,6619.0,47.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,13,Bouches-du-Rhône,688753.0,2021-12-31,0.0,2017-12-31,688753.0,,920954.0,75.0,2023-12-31,bénéficiaires
Garantir l'égalité professionnelle entre les femmes et les hommes,Part des entreprises respectant leur obligation de publier l’index égalité professionnelle,tx-entreprise-egalite-pro,13,Bouches-du-Rhône,99.0,2021-12-31,52.0,2019-03-31,47.0,90.0,90.0,100.0,2022-12-31,%
