mesure,indicateur,id_indicateur,code_region,libelle_region,date,valeur,unite
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-01-31,28.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-02-28,28.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-03-31,35.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-04-30,31.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-05-31,38.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-06-30,35.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-07-31,41.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-08-31,37.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-09-30,32.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-10-31,41.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-11-30,32.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2017-12-31,32.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-01-31,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-02-28,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-03-31,31.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-04-30,36.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-05-31,30.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-06-30,43.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-07-31,41.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-08-31,24.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-09-30,39.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-10-31,27.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-11-30,39.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2018-12-31,30.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-01-31,33.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-02-28,41.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-03-31,40.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-04-30,34.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-05-31,30.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-06-30,47.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-07-31,45.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-08-31,50.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-09-30,42.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-10-31,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-11-30,29.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2019-12-31,37.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-01-31,32.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-02-29,27.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-03-31,21.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-04-30,16.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-05-31,21.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-06-30,29.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-07-31,38.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-08-31,35.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-09-30,36.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-10-31,33.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-11-30,24.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2020-12-31,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-01-31,24.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-02-28,27.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-03-31,25.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-04-30,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-05-31,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-06-30,29.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-07-31,32.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-08-31,43.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-09-30,30.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-10-31,43.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-11-30,27.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,84,Auvergne-Rhône-Alpes,2021-12-31,29.0,morts
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,84,Auvergne-Rhône-Alpes,2017-01-31,994.0,atteintes aux biens dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,84,Auvergne-Rhône-Alpes,2017-02-28,1053.0,atteintes aux biens dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,84,Auvergne-Rhône-Alpes,2017-03-31,1209.0,atteintes aux biens dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,84,Auvergne-Rhône-Alpes,2017-04-30,960.0,atteintes aux biens dans l'année
