mesure,indicateur,id_indicateur,code_region,libelle_region,date,valeur,unite
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-01-31,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-02-28,18.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-03-31,21.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-04-30,21.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-05-31,33.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-06-30,20.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-07-31,27.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-08-31,22.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-09-30,24.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-10-31,25.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-11-30,24.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2017-12-31,27.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-01-31,20.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-02-28,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-03-31,20.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-04-30,30.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-05-31,28.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-06-30,26.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-07-31,35.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-08-31,18.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-09-30,33.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-10-31,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-11-30,17.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2018-12-31,26.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-01-31,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-02-28,14.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-03-31,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-04-30,20.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-05-31,25.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-06-30,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-07-31,39.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-08-31,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-09-30,32.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-10-31,21.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-11-30,21.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2019-12-31,24.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-01-31,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-02-29,17.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-03-31,16.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-04-30,13.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-05-31,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-06-30,18.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-07-31,19.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-08-31,23.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-09-30,26.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-10-31,16.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-11-30,7.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2020-12-31,20.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-01-31,8.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-02-28,17.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-03-31,17.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-04-30,11.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-05-31,15.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-06-30,31.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-07-31,20.0,morts
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,44,Grand Est,2021-08-31,27.0,morts
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,44,Grand Est,2017-12-31,5281563.0,heures de patrouille sur douze mois *
